23, 10
23, 11
23, 9
23, 12
23, 8
23, 13
23, 7
23, 14
23, 6
23, 15
23, 5
23, 16
23, 4
23, 17
23, 3
23, 18
23, 2
23, 19
23, 1
23, 20
23, 0
23, 21
23, 22
23, 23
10, 24
11, 24
9, 24
12, 24
8, 24
13, 24
7, 24
14, 24
6, 24
15, 24
5, 24
16, 24
4, 24
17, 24
3, 24
18, 24
2, 24
19, 24
1, 24
20, 24
0, 24
21, 24
22, 24
23, 24
24, 10
24, 11
24, 9
24, 12
24, 8
24, 13
24, 7
24, 14
24, 6
24, 15
24, 5
24, 16
24, 4
24, 17
24, 3
24, 18
24, 2
24, 19
24, 1
24, 20
24, 0
24, 21
24, 22
24, 23
24, 24
10, 25
11, 25
9, 25
12, 25
8, 25
13, 25
7, 25
14, 25
6, 25
15, 25
5, 25
16, 25
4, 25
17, 25
3, 25
18, 25
2, 25
19, 25
1, 25
20, 25
0, 25
21, 25
22, 25
23, 25
24, 25
25, 10
25, 11
25, 9
25, 12
25, 8
25, 13
25, 7
25, 14
25, 6
25, 15
25, 5
25, 16
25, 4
25, 17
25, 3
25, 18
25, 2
25, 19
25, 1
25, 20
25, 0
25, 21
25, 22
25, 23
25, 24
25, 25
10, 26
11, 26
9, 26
12, 26
8, 26
13, 26
7, 26
14, 26
6, 26
15, 26
5, 26
16, 26
4, 26
17, 26
3, 26
18, 26
2, 26
19, 26
1, 26
20, 26
0, 26
21, 26
22, 26
23, 26
24, 26
25, 26
26, 10
26, 11
26, 9
26, 12
26, 8
26, 13
26, 7
26, 14
26, 6
26, 15
26, 5
26, 16
26, 4
26, 17
26, 3
26, 18
26, 2
26, 19
26, 1
26, 20
26, 0
26, 21
26, 22
26, 23
26, 24
26, 25
26, 26
10, 27
11, 27
9, 27
12, 27
8, 27
13, 27
7, 27
14, 27
6, 27
15, 27
5, 27
16, 27
4, 27
17, 27
3, 27
18, 27
2, 27
19, 27
1, 27
20, 27
0, 27
21, 27
22, 27
23, 27
24, 27
25, 27
26, 27
27, 10
27, 11
27, 9
27, 12
27, 8
27, 13
27, 7
27, 14
27, 6
27, 15
27, 5
27, 16
27, 4
27, 17
27, 3
27, 18
27, 2
27, 19
27, 1
27, 20
27, 0
27, 21
27, 22
27, 23
27, 24
27, 25
27, 26
27, 27
10, 28
11, 28
9, 28
12, 28
8, 28
13, 28
7, 28
14, 28
6, 28
15, 28
5, 28
16, 28
4, 28
17, 28
3, 28
18, 28
2, 28
19, 28
1, 28
20, 28
0, 28
21, 28
22, 28
23, 28
24, 28
25, 28
26, 28
27, 28
28, 10
28, 11
28, 9
28, 12
28, 8
28, 13
28, 7
28, 14
28, 6
28, 15
28, 5
28, 16
28, 4
28, 17
28, 3
28, 18
28, 2
28, 19
28, 1
28, 20
28, 0
28, 21
28, 22
28, 23
28, 24
28, 25
28, 26
28, 27
28, 28
10, 29
11, 29
9, 29
12, 29
8, 29
13, 29
7, 29
14, 29
6, 29
15, 29
5, 29
16, 29
4, 29
17, 29
3, 29
18, 29
2, 29
19, 29
1, 29
20, 29
0, 29
21, 29
22, 29
23, 29
24, 29
25, 29
26, 29
27, 29
28, 29
29, 10
29, 11
29, 9
29, 12
29, 8
29, 13
29, 7
29, 14
29, 6
29, 15
29, 5
29, 16
29, 4
29, 17
29, 3
29, 18
29, 2
29, 19
29, 1
29, 20
29, 0
29, 21
29, 22
29, 23
29, 24
29, 25
29, 26
29, 27
29, 28
29, 29
10, 30
11, 30
9, 30
12, 30
8, 30
13, 30
7, 30
14, 30
6, 30
15, 30
5, 30
16, 30
4, 30
17, 30
3, 30
18, 30
2, 30
19, 30
1, 30
20, 30
0, 30
21, 30
22, 30
23, 30
24, 30
25, 30
26, 30
27, 30
28, 30
29, 30
30, 10
30, 11
30, 9
30, 12
30, 8
30, 13
30, 7
30, 14
30, 6
30, 15
30, 5
30, 16
30, 4
30, 17
30, 3
30, 18
30, 2
30, 19
30, 1
30, 20
30, 0
30, 21
30, 22
30, 23
30, 24
30, 25
30, 26
30, 27
30, 28
30, 29
30, 30
10, 31
11, 31
9, 31
12, 31
8, 31
13, 31
7, 31
14, 31
6, 31
15, 31
5, 31
16, 31
4, 31
17, 31
3, 31
18, 31
2, 31
19, 31
1, 31
20, 31
0, 31
21, 31
22, 31
23, 31
24, 31
25, 31
26, 31
27, 31
28, 31
29, 31
30, 31
31, 10
31, 11
31, 9
31, 12
31, 8
31, 13
31, 7
31, 14
31, 6
31, 15
31, 5
31, 16
31, 4
31, 17
31, 3
31, 18
31, 2
31, 19
31, 1
31, 20
31, 0
31, 21
31, 22
31, 23
31, 24
31, 25
31, 26
31, 27
31, 28
31, 29
31, 30
31, 31
10, 32
11, 32
9, 32
12, 32
8, 32
13, 32
7, 32
14, 32
6, 32
15, 32
5, 32
16, 32
4, 32
17, 32
3, 32
18, 32
2, 32
19, 32
1, 32
20, 32
0, 32
21, 32
22, 32
23, 32
24, 32
25, 32
26, 32
27, 32
28, 32
29, 32
30, 32
31, 32
32, 10
32, 11
32, 9
32, 12
32, 8
32, 13
32, 7
32, 14
32, 6
32, 15
32, 5
32, 16
32, 4
32, 17
32, 3
32, 18
32, 2
32, 19
32, 1
32, 20
32, 0
32, 21
32, 22
32, 23
32, 24
32, 25
32, 26
32, 27
32, 28
32, 29
32, 30
32, 31
32, 32
10, 33
11, 33
9, 33
12, 33
8, 33
13, 33
7, 33
14, 33
6, 33
15, 33
5, 33
16, 33
4, 33
17, 33
3, 33
18, 33
2, 33
19, 33
1, 33
20, 33
0, 33
21, 33
22, 33
23, 33
24, 33
25, 33
26, 33
27, 33
28, 33
29, 33
30, 33
31, 33
32, 33
33, 10
33, 11
33, 9
33, 12
33, 8
33, 13
33, 7
33, 14
33, 6
33, 15
33, 5
33, 16
33, 4
33, 17
33, 3
33, 18
33, 2
33, 19
33, 1
33, 20
33, 0
33, 21
33, 22
33, 23
33, 24
33, 25
33, 26
33, 27
33, 28
33, 29
33, 30
33, 31
33, 32
33, 33
10, 34
11, 34
9, 34
12, 34
8, 34
13, 34
7, 34
14, 34
6, 34
15, 34
5, 34
16, 34
4, 34
17, 34
3, 34
18, 34
2, 34
19, 34
1, 34
20, 34
0, 34
21, 34
22, 34
23, 34
24, 34
25, 34
26, 34
27, 34
28, 34
29, 34
30, 34
31, 34
32, 34
33, 34
34, 10
34, 11
34, 9
34, 12
34, 8
34, 13
34, 7
34, 14
34, 6
34, 15
34, 5
34, 16
34, 4
34, 17
34, 3
34, 18
34, 2
34, 19
34, 1
34, 20
34, 0
34, 21
34, 22
34, 23
34, 24
34, 25
34, 26
34, 27
34, 28
34, 29
34, 30
34, 31
34, 32
34, 33
34, 34
10, 35
11, 35
9, 35
12, 35
8, 35
13, 35
7, 35
14, 35
6, 35
15, 35
5, 35
16, 35
4, 35
17, 35
3, 35
18, 35
2, 35
19, 35
1, 35
20, 35
0, 35
21, 35
22, 35
23, 35
24, 35
25, 35
26, 35
27, 35
28, 35
29, 35
30, 35
31, 35
32, 35
33, 35
34, 35
35, 10
35, 11
35, 9
35, 12
35, 8
35, 13
35, 7
35, 14
35, 6
35, 15
35, 5
35, 16
35, 4
35, 17
35, 3
35, 18
35, 2
35, 19
35, 1
35, 20
35, 0
35, 21
35, 22
35, 23
35, 24
35, 25
35, 26
35, 27
35, 28
35, 29
35, 30
35, 31
35, 32
35, 33
35, 34
35, 35
10, 36
11, 36
9, 36
12, 36
8, 36
13, 36
7, 36
14, 36
6, 36
15, 36
5, 36
16, 36
4, 36
17, 36
3, 36
18, 36
2, 36
19, 36
1, 36
20, 36
0, 36
21, 36
22, 36
23, 36
24, 36
25, 36
26, 36
27, 36
28, 36
29, 36
30, 36
31, 36
32, 36
33, 36
34, 36
35, 36
36, 10
36, 11
36, 9
36, 12
36, 8
36, 13
36, 7
36, 14
36, 6
36, 15
36, 5
36, 16
36, 4
36, 17
36, 3
36, 18
36, 2
36, 19
36, 1
36, 20
36, 0
36, 21
36, 22
36, 23
36, 24
36, 25
36, 26
36, 27
36, 28
36, 29
36, 30
36, 31
36, 32
36, 33
36, 34
36, 35
36, 36
10, 37
11, 37
9, 37
12, 37
8, 37
13, 37
7, 37
14, 37
6, 37
15, 37
5, 37
16, 37
4, 37
17, 37
3, 37
18, 37
2, 37
19, 37
1, 37
20, 37
0, 37
21, 37
22, 37
23, 37
24, 37
25, 37
26, 37
27, 37
28, 37
29, 37
30, 37
31, 37
32, 37
33, 37
34, 37
35, 37
36, 37
37, 10
37, 11
37, 9
37, 12
37, 8
37, 13
37, 7
37, 14
37, 6
37, 15
37, 5
37, 16
37, 4
37, 17
37, 3
37, 18
37, 2
37, 19
37, 1
37, 20
37, 0
37, 21
37, 22
37, 23
37, 24
37, 25
37, 26
37, 27
37, 28
37, 29
37, 30
37, 31
37, 32
37, 33
37, 34
37, 35
37, 36
37, 37
10, 38
11, 38
9, 38
12, 38
8, 38
13, 38
7, 38
14, 38
6, 38
15, 38
5, 38
16, 38
4, 38
17, 38
3, 38
18, 38
2, 38
19, 38
1, 38
20, 38
0, 38
21, 38
22, 38
23, 38
24, 38
25, 38
26, 38
27, 38
28, 38
29, 38
30, 38
31, 38
32, 38
33, 38
34, 38
35, 38
36, 38
37, 38
38, 10
38, 11
38, 9
38, 12
38, 8
38, 13
38, 7
38, 14
38, 6
38, 15
38, 5
38, 16
38, 4
38, 17
38, 3
38, 18
38, 2
38, 19
38, 1
38, 20
38, 0
38, 21
38, 22
38, 23
38, 24
38, 25
38, 26
38, 27
38, 28
38, 29
38, 30
38, 31
38, 32
38, 33
38, 34
38, 35
38, 36
38, 37
38, 38
10, 39
11, 39
9, 39
12, 39
8, 39
13, 39
7, 39
14, 39
6, 39
15, 39
5, 39
16, 39
4, 39
17, 39
3, 39
18, 39
2, 39
19, 39
1, 39
20, 39
0, 39
21, 39
22, 39
23, 39
24, 39
25, 39
26, 39
27, 39
28, 39
29, 39
30, 39
31, 39
32, 39
33, 39
34, 39
35, 39
36, 39
37, 39
38, 39
39, 10
39, 11
39, 9
39, 12
39, 8
39, 13
39, 7
39, 14
39, 6
39, 15
39, 5
39, 16
39, 4
39, 17
39, 3
39, 18
39, 2
39, 19
39, 1
39, 20
39, 0
39, 21
39, 22
39, 23
39, 24
39, 25
39, 26
39, 27
39, 28
39, 29
39, 30
39, 31
39, 32
39, 33
39, 34
39, 35
39, 36
39, 37
39, 38
39, 39
10, 40
11, 40
9, 40
12, 40
8, 40
13, 40
7, 40
14, 40
6, 40
15, 40
5, 40
16, 40
4, 40
17, 40
3, 40
18, 40
2, 40
19, 40
1, 40
20, 40
0, 40
21, 40
22, 40
23, 40
24, 40
25, 40
26, 40
27, 40
28, 40
29, 40
30, 40
31, 40
32, 40
33, 40
34, 40
35, 40
36, 40
37, 40
38, 40
39, 40
40, 10
40, 11
40, 9
40, 12
40, 8
40, 13
40, 7
40, 14
40, 6
40, 15
40, 5
40, 16
40, 4
40, 17
40, 3
40, 18
40, 2
40, 19
40, 1
40, 20
40, 0
40, 21
40, 22
40, 23
40, 24
40, 25
40, 26
40, 27
40, 28
40, 29
40, 30
40, 31
40, 32
40, 33
40, 34
40, 35
40, 36
40, 37
40, 38
40, 39
40, 40
10, 41
11, 41
9, 41
12, 41
8, 41
13, 41
7, 41
14, 41
6, 41
15, 41
5, 41
16, 41
4, 41
17, 41
3, 41
18, 41
2, 41
19, 41
1, 41
20, 41
0, 41
21, 41
22, 41
23, 41
24, 41
25, 41
26, 41
27, 41
28, 41
29, 41
30, 41
31, 41
32, 41
33, 41
34, 41
35, 41
36, 41
37, 41
38, 41
39, 41
40, 41
41, 10
41, 11
41, 9
41, 12
41, 8
41, 13
41, 7
41, 14
41, 6
41, 15
41, 5
41, 16
41, 4
41, 17
41, 3
41, 18
41, 2
41, 19
41, 1
41, 20
41, 0
41, 21
41, 22
41, 23
41, 24
41, 25
41, 26
41, 27
41, 28
41, 29
41, 30
41, 31
41, 32
41, 33
41, 34
41, 35
41, 36
41, 37
41, 38
41, 39
41, 40
41, 41
10, 42
11, 42
9, 42
12, 42
8, 42
13, 42
7, 42
14, 42
6, 42
15, 42
5, 42
16, 42
4, 42
17, 42
3, 42
18, 42
2, 42
19, 42
1, 42
20, 42
0, 42
21, 42
22, 42
23, 42
24, 42
25, 42
26, 42
27, 42
28, 42
29, 42
30, 42
31, 42
32, 42
33, 42
34, 42
35, 42
36, 42
37, 42
38, 42
39, 42
40, 42
41, 42
42, 10
42, 11
42, 9
42, 12
42, 8
42, 13
42, 7
42, 14
42, 6
42, 15
42, 5
42, 16
42, 4
42, 17
42, 3
42, 18
42, 2
42, 19
42, 1
42, 20
42, 0
42, 21
42, 22
42, 23
42, 24
42, 25
42, 26
42, 27
42, 28
42, 29
42, 30
42, 31
42, 32
42, 33
42, 34
42, 35
42, 36
42, 37
42, 38
42, 39
42, 40
42, 41
42, 42
10, 43
11, 43
9, 43
12, 43
8, 43
13, 43
7, 43
14, 43
6, 43
15, 43
5, 43
16, 43
4, 43
17, 43
3, 43
18, 43
2, 43
19, 43
1, 43
20, 43
0, 43
21, 43
22, 43
23, 43
24, 43
25, 43
26, 43
27, 43
28, 43
29, 43
30, 43
31, 43
32, 43
33, 43
34, 43
35, 43
36, 43
37, 43
38, 43
39, 43
40, 43
41, 43
42, 43
43, 10
43, 11
43, 9
43, 12
43, 8
43, 13
43, 7
43, 14
43, 6
43, 15
43, 5
43, 16
43, 4
43, 17
43, 3
43, 18
43, 2
43, 19
43, 1
43, 20
43, 0
43, 21
43, 22
43, 23
43, 24
43, 25
43, 26
43, 27
43, 28
43, 29
43, 30
43, 31
43, 32
43, 33
43, 34
43, 35
43, 36
43, 37
43, 38
43, 39
43, 40
43, 41
43, 42
43, 43
10, 44
11, 44
9, 44
12, 44
8, 44
13, 44
7, 44
14, 44
6, 44
15, 44
5, 44
16, 44
4, 44
17, 44
3, 44
18, 44
2, 44
19, 44
1, 44
20, 44
0, 44
21, 44
22, 44
23, 44
24, 44
25, 44
26, 44
27, 44
28, 44
29, 44
30, 44
31, 44
32, 44
33, 44
34, 44
35, 44
36, 44
37, 44
38, 44
39, 44
40, 44
41, 44
42, 44
43, 44
44, 10
44, 11
44, 9
44, 12
44, 8
44, 13
44, 7
44, 14
44, 6
44, 15
44, 5
44, 16
44, 4
44, 17
44, 3
44, 18
44, 2
44, 19
44, 1
44, 20
44, 0
44, 21
44, 22
44, 23
44, 24
44, 25
44, 26
44, 27
44, 28
44, 29
44, 30
44, 31
44, 32
44, 33
44, 34
44, 35
44, 36
44, 37
44, 38
44, 39
44, 40
44, 41
44, 42
44, 43
44, 44
10, 45
11, 45
9, 45
12, 45
8, 45
13, 45
7, 45
14, 45
6, 45
15, 45
5, 45
16, 45
4, 45
17, 45
3, 45
18, 45
2, 45
19, 45
1, 45
20, 45
0, 45
21, 45
22, 45
23, 45
24, 45
25, 45
26, 45
27, 45
28, 45
29, 45
30, 45
31, 45
32, 45
33, 45
34, 45
35, 45
36, 45
37, 45
38, 45
39, 45
40, 45
41, 45
42, 45
43, 45
44, 45
45, 10
45, 11
45, 9
45, 12
45, 8
45, 13
45, 7
45, 14
45, 6
45, 15
45, 5
45, 16
45, 4
45, 17
45, 3
45, 18
45, 2
45, 19
45, 1
45, 20
45, 0
45, 21
45, 22
45, 23
45, 24
45, 25
45, 26
45, 27
45, 28
45, 29
45, 30
45, 31
45, 32
45, 33
45, 34
45, 35
45, 36
45, 37
45, 38
45, 39
45, 40
45, 41
45, 42
45, 43
45, 44
45, 45
10, 46
11, 46
9, 46
12, 46
8, 46
13, 46
7, 46
14, 46
6, 46
15, 46
5, 46
16, 46
4, 46
17, 46
3, 46
18, 46
2, 46
19, 46
1, 46
20, 46
0, 46
21, 46
22, 46
23, 46
24, 46
25, 46
26, 46
27, 46
28, 46
29, 46
30, 46
31, 46
32, 46
33, 46
34, 46
35, 46
36, 46
37, 46
38, 46
39, 46
40, 46
41, 46
42, 46
43, 46
44, 46
45, 46
46, 10
46, 11
46, 9
46, 12
46, 8
46, 13
46, 7
46, 14
46, 6
46, 15
46, 5
46, 16
46, 4
46, 17
46, 3
46, 18
46, 2
46, 19
46, 1
46, 20
46, 0
46, 21
46, 22
46, 23
46, 24
46, 25
46, 26
46, 27
46, 28
46, 29
46, 30
46, 31
46, 32
46, 33
46, 34
46, 35
46, 36
46, 37
46, 38
46, 39
46, 40
46, 41
46, 42
46, 43
46, 44
46, 45
46, 46
10, 47
11, 47
9, 47
12, 47
8, 47
13, 47
7, 47
14, 47
6, 47
15, 47
5, 47
16, 47
4, 47
17, 47
3, 47
18, 47
2, 47
19, 47
1, 47
20, 47
0, 47
21, 47
22, 47
23, 47
24, 47
25, 47
26, 47
27, 47
28, 47
29, 47
30, 47
31, 47
32, 47
33, 47
34, 47
35, 47
36, 47
37, 47
38, 47
39, 47
40, 47
41, 47
42, 47
43, 47
44, 47
45, 47
46, 47
47, 10
47, 11
47, 9
47, 12
47, 8
47, 13
47, 7
47, 14
47, 6
47, 15
47, 5
47, 16
47, 4
47, 17
47, 3
47, 18
47, 2
47, 19
47, 1
47, 20
47, 0
47, 21
47, 22
47, 23
47, 24
47, 25
47, 26
47, 27
47, 28
47, 29
47, 30
47, 31
47, 32
47, 33
47, 34
47, 35
47, 36
47, 37
47, 38
47, 39
47, 40
47, 41
47, 42
47, 43
47, 44
47, 45
47, 46
47, 47
10, 48
11, 48
9, 48
12, 48
8, 48
13, 48
7, 48
14, 48
6, 48
15, 48
5, 48
16, 48
4, 48
17, 48
3, 48
18, 48
2, 48
19, 48
1, 48
20, 48
0, 48
21, 48
22, 48
23, 48
24, 48
25, 48
26, 48
27, 48
28, 48
29, 48
30, 48
31, 48
32, 48
33, 48
34, 48
35, 48
36, 48
37, 48
38, 48
39, 48
40, 48
41, 48
42, 48
43, 48
44, 48
45, 48
46, 48
47, 48
48, 10
48, 11
48, 9
48, 12
48, 8
48, 13
48, 7
48, 14
48, 6
48, 15
48, 5
48, 16
48, 4
48, 17
48, 3
48, 18
48, 2
48, 19
48, 1
48, 20
48, 0
48, 21
48, 22
48, 23
48, 24
48, 25
48, 26
48, 27
48, 28
48, 29
48, 30
48, 31
48, 32
48, 33
48, 34
48, 35
48, 36
48, 37
48, 38
48, 39
48, 40
48, 41
48, 42
48, 43
48, 44
48, 45
48, 46
48, 47
48, 48
10, 49
11, 49
9, 49
12, 49
8, 49
13, 49
7, 49
14, 49
6, 49
15, 49
5, 49
16, 49
4, 49
17, 49
3, 49
18, 49
2, 49
19, 49
1, 49
20, 49
0, 49
21, 49
22, 49
23, 49
24, 49
25, 49
26, 49
27, 49
28, 49
29, 49
30, 49
31, 49
32, 49
33, 49
34, 49
35, 49
36, 49
37, 49
38, 49
39, 49
40, 49
41, 49
42, 49
43, 49
44, 49
45, 49
46, 49
47, 49
48, 49
49, 10
49, 11
49, 9
49, 12
49, 8
49, 13
49, 7
49, 14
49, 6
49, 15
49, 5
49, 16
49, 4
49, 17
49, 3
49, 18
49, 2
49, 19
49, 1
49, 20
49, 0
49, 21
49, 22
49, 23
49, 24
49, 25
49, 26
49, 27
49, 28
49, 29
49, 30
49, 31
49, 32
49, 33
49, 34
49, 35
49, 36
49, 37
49, 38
49, 39
49, 40
49, 41
49, 42
49, 43
49, 44
49, 45
49, 46
49, 47
49, 48
49, 49
10, 50
11, 50
9, 50
12, 50
8, 50
13, 50
7, 50
14, 50
6, 50
15, 50
5, 50
16, 50
4, 50
17, 50
3, 50
18, 50
2, 50
19, 50
1, 50
20, 50
0, 50
21, 50
22, 50
23, 50
24, 50
25, 50
26, 50
27, 50
28, 50
29, 50
30, 50
31, 50
32, 50
33, 50
34, 50
35, 50
36, 50
37, 50
38, 50
39, 50
40, 50
41, 50
42, 50
43, 50
44, 50
45, 50
46, 50
47, 50
48, 50
49, 50
50, 10
50, 11
50, 9
50, 12
50, 8
50, 13
50, 7
50, 14
50, 6
50, 15
50, 5
50, 16
50, 4
50, 17
50, 3
50, 18
50, 2
50, 19
50, 1
50, 20
50, 0
50, 21
50, 22
50, 23
50, 24
50, 25
50, 26
50, 27
50, 28
50, 29
50, 30
50, 31
50, 32
50, 33
50, 34
50, 35
50, 36
50, 37
50, 38
50, 39
50, 40
50, 41
50, 42
50, 43
50, 44
50, 45
50, 46
50, 47
50, 48
50, 49
50, 50
10, 51
11, 51
9, 51
12, 51
8, 51
13, 51
7, 51
14, 51
6, 51
15, 51
5, 51
16, 51
4, 51
17, 51
3, 51
18, 51
2, 51
19, 51
1, 51
20, 51
0, 51
21, 51
22, 51
23, 51
24, 51
25, 51
26, 51
27, 51
28, 51
29, 51
30, 51
31, 51
32, 51
33, 51
34, 51
35, 51
36, 51
37, 51
38, 51
39, 51
40, 51
41, 51
42, 51
43, 51
44, 51
45, 51
46, 51
47, 51
48, 51
49, 51
51, 10
51, 11
51, 9
51, 12
51, 8
51, 13
51, 7
51, 14
51, 6
51, 15
51, 5
51, 16
51, 4
51, 17
51, 3
51, 18
51, 2
51, 19
51, 1
51, 20
51, 0
51, 21
51, 22
51, 23
51, 24
51, 25
51, 26
51, 27
51, 28
51, 29
51, 30
51, 31
51, 32
51, 33
51, 34
51, 35
51, 36
51, 37
51, 38
51, 39
51, 40
51, 41
51, 42
51, 43
51, 44
51, 45
51, 46
51, 47
51, 48
51, 49
51, 50
10, 52
11, 52
9, 52
12, 52
8, 52
13, 52
7, 52
14, 52
6, 52
15, 52
5, 52
16, 52
4, 52
17, 52
3, 52
18, 52
2, 52
19, 52
1, 52
20, 52
0, 52
21, 52
22, 52
23, 52
24, 52
25, 52
26, 52
27, 52
28, 52
29, 52
30, 52
31, 52
32, 52
33, 52
34, 52
35, 52
36, 52
37, 52
38, 52
39, 52
40, 52
41, 52
42, 52
43, 52
44, 52
45, 52
46, 52
47, 52
48, 52
52, 10
52, 11
52, 9
52, 12
52, 8
52, 13
52, 7
52, 14
52, 6
52, 15
52, 5
52, 16
52, 4
52, 17
52, 3
52, 18
52, 2
52, 19
52, 1
52, 20
52, 0
52, 21
52, 22
52, 23
52, 24
52, 25
52, 26
52, 27
52, 28
52, 29
52, 30
52, 31
52, 32
52, 33
52, 34
52, 35
52, 36
52, 37
52, 38
52, 39
52, 40
52, 41
52, 42
52, 43
52, 44
52, 45
52, 46
52, 47
52, 48
